Id,preco
141,928628.6745285434
142,578467.5208691043
143,602169.2740082389
144,903816.7823638493
145,294127.8505598587
146,350908.9977756847
147,1235084.671046109
148,798997.5873458982
149,795761.2535852859
150,1126127.3491726352
151,1341248.2477635257
152,903816.7823638493
153,353066.5536160929
154,863280.6549534227
155,955349.3484044569
156,802233.9211065103
157,794192.4814443918
158,1552771.7873031315
159,171454.89847413672
160,763629.4550922546
161,1194873.8909404618
162,1589567.805820125
163,962336.3938341313
164,1697271.4309396215
165,-27601.572613467928
166,386634.7886576842
167,523937.6497428735
168,940289.1179646497
169,632726.122784006
170,714698.8050193405
171,1578286.1538124746
172,512006.0643880523
173,259015.98199730157
174,824888.2574307963
175,415128.7143808711
176,851780.6727668255
177,581831.384076083
178,1102217.2501028515
179,625089.2141117861
180,907053.1161244616
181,198338.8146866114
182,2197352.245589508
183,1076237.961063986
184,1741209.2523799804
185,1418512.5933373095
186,765579.1040270875
187,587225.2736771035
188,1222922.1168657679
189,415952.7188085372
190,1027580.9980620843
191,1143905.7249116083
192,962336.3938341313
193,392474.37805658556
194,2094578.8401160385
195,1727728.3767844213
196,158158.4278597989
197,-21128.905092243454
198,1119603.0671505623
199,520701.3159822612
200,1127206.1270928392
201,2198343.6852900526
202,2105810.2269228
203,1874868.6848195205
204,-244401.00852145778
205,789894.3821008756
206,1116936.2769065062
207,853345.7592273486
208,495351.4137016012
209,1827091.5735706184
210,815881.7304936084
211,582910.1619962871
212,1477331.1694342762
213,717142.4735082439
214,592619.1632781238
215,731394.8517308519
216,412800.6227675588
217,972450.9045760005
218,1756696.49007821
219,947233.5029512742
220,2627637.94340198
221,866960.5963187555
222,881393.9851526548
223,911368.227805278
224,918069.7854452987
225,1244971.4090861005
226,804237.3723962797
227,804391.4769469185
228,554799.8274402469
229,1489558.751847193
230,2216034.461735868
231,-46607.68457644025
232,2070210.555556065
233,1408356.68657038
234,1648908.392525741
235,1159570.216631823
236,960158.0049606039
237,610958.3879215934
238,954270.5704842528
239,1284865.3591005325
240,557939.3792798715
241,656450.1726652018
242,965307.1238154822
243,743012.634723908
244,471793.2161212307
245,353165.3910458485
246,1222656.5130865066
247,836347.1498721308
248,702832.2478970955
249,909210.6719648698
250,439718.2357622582
251,987600.434849096
252,1187056.8417197717
253,939416.4537305842
254,961257.6159139273
255,403262.1572586262
256,750564.0801653366
257,905974.3382042575
258,896265.3369224208
259,1159142.0694106622
260,1721096.818711475
261,969887.83927556
262,448836.4336864591
263,2070210.555556065
264,1068686.5156225574
265,629770.5944484526
266,419443.82606168743
267,641996.4996311315
268,574279.9386346543
269,1994518.3643836244
270,1329307.8331762115
271,807184.2031028102
272,963460.9497780947
273,755957.9697663571
274,829905.8434562616
275,787131.0302236532
276,1659748.538161491
277,1371906.1783795105
278,606448.442765245
279,910289.4498850739
280,754311.7799727652
281,593909.6218899583
282,877131.1065890623
283,1243892.6311658965
284,185412.63544704346
285,1080265.3881232145
286,789991.0604087104
287,961257.6159139273
288,939371.174749923
289,278433.9845609751
290,456731.2143060819
291,1157412.6607914148
292,759194.3035269694
293,2091786.113960147
294,406498.4910192384
295,513084.8423082564
296,784973.474383245
297,433436.5779189852
298,309382.40180257347
299,1017920.4475237597
300,414426.2400362222
301,788209.8081438573
302,614194.7216822057
303,582126.6292013179
304,1349524.3064926148
305,1743751.1550357607
306,1501350.7204911467
307,926407.4126759915
308,749219.6984658713
309,789288.5860640613
310,989305.8418392335
311,667527.8216555957
312,168590.73354553
313,1910646.0929444102
314,282261.29343761376
315,429053.89818728756
316,864739.3344662038
317,1883730.4472942445
318,395710.71181719773
319,706068.5816577078
320,1255758.4363552805
321,1869067.1305375898
322,834597.258712633
323,806549.0327873267
324,1971887.6602668543
325,2197352.245589508
326,2111204.1165238204
327,107543.73263131327
328,770795.256869953
329,649306.5902447628
330,551655.2436563422
331,626534.2606878404
332,649794.3930489405
333,204811.48220783588
334,538609.2437373044
335,504355.78151686816
336,1115966.199040528
337,901659.2265234413
338,-8183.570049794391
339,1330460.4685614847
340,618876.0575530957
341,919171.4523773823
342,790367.3639842654
343,24942.080788271734
344,518478.73190927686
345,647743.5504360719
346,862769.9269229657
347,454092.24895458453
348,977439.2847169886
349,296285.4064002669
350,909336.5615302076
351,1110758.8545105166
352,909210.6719648698
353,729475.2610121587
354,438536.4572885958
355,512006.0643880523
356,871201.8505345025
357,964493.9496745395
358,958473.4310035856
359,656267.060570165
360,918561.8992007104
361,951882.4390469525
362,263217.6227201236
363,940495.2316507883
364,1158197.0057278401
365,896265.3369224208
366,689597.8739577349
367,975281.7288765804
368,686132.6500783265
369,1636573.9970249082
370,1337682.6042115083
371,581672.4935243614
372,1797825.309390171
373,1469551.7828967783
374,495351.4137016012
375,700211.6054280329
376,1079082.3232821643
377,574279.9386346543
378,631561.8816330107
379,1998006.271447822
380,460702.990808704
381,583988.9399164912
382,715777.5829395446
383,791446.1419044695
384,809937.0269077965
385,749485.3022451326
386,78857.24922918365
387,569964.826953838
388,626534.2606878404
389,406774.5221682671
390,446678.8778460509
391,353337.05863494566
392,1514967.1687728895
393,1319672.6893594437
394,870462.5338586292
395,867361.1540266488
396,958021.282153315
397,637155.89843096
398,1844662.9030538062
399,1633857.8680765931
400,889792.6694011963
401,787131.0302236532
402,463096.6167698516
403,522413.1960567742
404,1053923.8169972529
405,591053.7167450986
406,1808338.655580457
407,364766.3443888321
408,1291623.7115012766
409,357566.0046425556
410,809409.0629723839
411,934022.5641295639
412,1137993.9062948802
413,668724.5928084365
414,228121.8218807244
415,603702.1876053996
416,791002.5342997488
417,839991.1483136534
418,786052.2523034491
419,2167146.463823794
420,1810188.4806033217
421,1033801.3403468623
422,957577.6745485944
423,570061.7141556521
424,963415.1717543354
425,1298097.1309553622
426,720569.9790912527
427,1062819.6441381471
428,624982.5008842465
429,1619610.739375124
430,1101162.1043901634
431,520701.3159822612
432,2088549.7801995347
433,515307.4263812408
434,749858.5186593478
435,280103.7375972057
436,288733.96095883835
437,1439594.7752602524
438,410813.60270005476
439,523773.78408054175
440,1275442.7946310763
441,746248.9684845203
442,807627.8107075308
443,1899659.7439510953
444,886556.335640584
445,965572.7275947436
446,809049.9238059291
447,1132600.7686267206
448,826056.3402322929
449,373544.1782970894
450,994470.7029249126
451,1753460.1563175977
452,1262231.8558093659
453,768903.3048088062
454,1600337.5027428153
455,508853.9146628974
456,2106889.004843004
457,2086392.2243591263
458,176604.365730808
459,868063.0064464756
460,873657.4715941813
461,671450.1985385917
462,2018403.381375988
463,1053295.9401181124
464,2574308.9263970815
465,142720.62942644663
466,603750.2776583589
467,778081.0985321202
468,951548.6146320904
469,2111684.785773292
470,722250.2504607692
471,288733.96095883835
472,1201346.5584616861
473,1898353.0249348218
474,466065.5193043692
475,795761.2535852859
476,962900.7938458854
477,742279.79113241
478,497131.11460126465
479,265249.2889951939
480,799632.7576613816
481,744091.4126441121
482,2154089.362485418
483,908131.8940446657
484,539512.5972117435
485,737830.425814518
486,359520.06533443625
487,953298.5057915883
488,913525.7836456862
489,1054210.2538096337
490,748883.5560215514
491,813538.877391398
492,386489.5133395385
493,1181374.6651547006
494,1034248.6382820173
495,741201.0132122061
496,428679.8454601343
497,700810.8831760493
498,1057425.7545371265
499,630849.3723686568
500,974202.9509563763
501,827045.8132712045
502,697438.3582960751
503,1035850.1961330448
504,1059523.3478441504
505,2147569.5707083987
506,741415.9277879962
507,947735.7943322944
508,2070210.555556065
509,485483.52186804276
510,282261.29343761376
511,2062810.770474494
512,1567874.678185989
513,760179.1452570092
514,988744.2410018762
515,450433.14062237093
516,914604.5615658902
517,955237.0972429734
518,765666.9710481939
519,929707.4524487475
520,539788.6865340972
521,2058158.0217857151
522,894107.7810820126
523,1565222.8255373891
524,904895.5602840534
525,804937.9138484913
526,1334002.9299134798
527,893029.0031618085
528,810864.144468143
529,932036.6758782527
530,715777.5829395446
531,835447.3436039067
532,641637.1515706975
533,965572.7275947436
534,339672.5933291697
535,354126.1757334159
536,83683.08894045686
537,1393087.6542286018
538,1075159.1831437817
539,263720.16269748483
540,592619.1632781238
541,617431.055442818
542,712541.2491789323
543,937010.1237609874
544,612037.1658417974
545,963415.1717543354
546,535804.2068651184
547,446914.9479667903
548,1293783.797502348
549,363995.40009840997
550,-547754.9063919178
551,633612.7242458792
552,2076683.2230772898
553,1068686.5156225574
554,635770.2800862873
555,825559.37067009
556,1055289.0317298376
557,1181834.6197078484
558,607722.0541609811
559,794682.4756650818
560,825967.0353510003
561,926027.5110834145
562,794682.4756650818
563,1319672.6893594437
564,939167.6796013955
565,359520.06533443625
566,1155255.1049510066
567,997081.4950348634
568,1036928.974053249
569,590461.6074377156
570,603141.3387009033
571,1613366.4629295976
572,559018.1572000756
573,992134.5109189355
574,465018.10248952033
575,794682.4756650818
576,1484318.046469759
577,1491857.448262198
578,449797.2183740265
579,745983.364705259
580,1328235.608691911
581,1855201.9081266583
582,1134823.352699705
583,929707.4524487475
584,970966.6171957641
585,408656.04685964657
586,509848.50854764413
587,629888.5876810893
588,1318593.9114392397
589,1103319.6602305714
590,687957.2981103079
591,1515673.6296862927
592,963415.1717543354
593,1358330.6906613316
594,1175751.885434884
595,2303233.0159668606
596,787131.0302236532
597,1159193.913056268
598,542978.5492986634
599,1036630.0094265643
600,809409.0629723839
601,694320.0177680996
602,737867.5192520764
603,587225.2736771035
604,1290410.7367661758
605,905974.3382042575
606,2027290.9778609932
607,965572.7275947436
608,786052.2523034491
609,1769641.825120659
610,132618.89334678953
611,1219839.7192616025
612,381427.5144107725
613,573042.2701627286
614,2129099.733562569
615,943482.7912822119
616,1066564.16354211
617,1327190.0701347024
618,469569.2842910761
619,956942.5042331109
620,927549.8966083393
621,967168.6825977945
622,338859.41918822704
623,373544.1782970894
624,569964.826953838
625,1257051.2035538978
626,962336.3938341313
627,943323.9007304902
628,507690.952707236
629,2214295.5945645506
630,1724333.1524720872
631,1120733.4595716149
632,630483.1037128065
633,1547296.9661142258
634,1294694.4873416368
635,934267.3348757059
636,1319407.0855801825
637,894055.4146483033
638,929859.1128086051
639,696359.580375871
640,787131.0302236532
641,1075159.1831437817
642,2072368.1113964734
643,398947.0455778099
644,798997.5873458982
645,968809.0613553559
646,814617.6553116019
647,786163.7515320715
648,403262.1572586262
649,147035.7411072629
650,837425.9277923349
651,281182.51551740966
652,900248.6072944434
653,1032279.7911348757
654,1054032.5170514786
655,454198.96218212426
656,95145.96795054572
657,804391.4769469185
658,1070620.812731491
659,581831.384076083
660,155155.23643843876
661,1081631.8506650063
662,799668.7005851918
663,919554.8435621901
664,601615.6108298304
665,1794595.778187002
666,398947.0455778099
667,450403.0144108407
668,1103585.2640098329
669,1874619.9106903318
670,900580.4486032372
671,908131.8940446657
672,586146.4957568992
673,636296.7273595184
674,2394598.11203619
675,634252.2963722167
676,2063737.8880348406
677,1095655.9636276595
678,812578.0927038307
679,375701.7341374975
680,583988.9399164912
681,1330460.4685614847
682,1611879.9296986589
683,629888.5876810893
684,569134.8231628228
685,571944.6460360913
686,528187.7331911137
687,910289.4498850739
688,1297422.344644805
689,1175751.885434884
690,625890.3446037392
691,263331.09367811785
692,989305.8418392335
693,2485717.791592793
694,888713.8914809922
695,2070210.555556065
696,454573.6584656737
697,1184647.7125757784
698,6774.045514917001
699,1165481.28331569
700,737618.7451228877
701,1527959.8951384379
702,395119.73670117126
703,795944.2750504987
704,725006.7288056285
705,1156333.8828712106
706,630198.6537271121
707,66708.75486568676
708,588145.1610455859
709,743161.2270563946
710,281182.51551740966
711,1084395.2025422289
712,801269.5882457043
713,1048862.8352046595
714,2070210.555556065
715,572122.3827942462
716,1915613.471658087
717,900107.4667198473
718,1630301.7366561769
719,991214.623550453
720,2422221.5546606095
721,708062.2718357843
722,1484756.411896565
723,280103.7375972057
724,788209.8081438573
725,1197822.2857213095
726,408656.04685964657
727,954519.3446134415
728,1288387.3777406644
729,603406.9424801647
730,1161727.7724722312
731,968365.4537506353
732,798997.5873458982
733,807062.479052942
734,970966.6171957641
735,1341248.2477635257
736,807859.3498206221
737,912198.2315962934
738,959100.0600735191
739,1848759.4107528543
740,1345297.7556650806
741,1802754.7992497724
742,512523.9934037601
743,504355.78151686816
744,918919.6732467066
745,890289.8122935488
746,848621.3716752861
747,481717.70030828944
748,748526.5642093973
749,589382.8295175117
750,219395.2091811602
751,789400.0852926838
752,1633857.8680765931
753,863280.6549534227
754,794682.4756650818
755,709607.983453628
756,55634.86301515065
757,934069.0351256101
758,2090553.231489304
759,1732456.497678352
760,1498501.0499841338
761,696200.6898241494
762,2056186.442593412
763,724998.7814172038
764,1443696.0388649115
765,1335809.0791818441
766,802233.9211065103
767,967286.6758304312
768,902737.2525107843
769,638400.8178100854
770,418933.09803123045
771,632640.6595532147
772,1153096.7971777373
773,642242.9476075119
774,1030050.6286778002
775,402789.17537523643
776,464614.42437736405
777,484107.4433138359
778,243647.48733518308
779,968365.4537506353
780,665162.8877110591
781,1592461.9271349853
782,725872.2278851115
783,639828.2381319199
784,495725.5581552355
785,809065.7058447916
786,700674.6920566874
787,917840.8953265025
788,358441.28741423215
789,1758996.1068202672
790,605813.2724497616
791,1238178.943905072
792,993926.4385166783
793,300154.8182832025
794,652357.626743573
795,934022.5641295639
796,703887.3936097836
797,781360.8370470777
798,2139252.3424491263
799,690447.7617591429
800,965572.7275947436
801,696924.4790936003
802,396789.48973740183
803,789506.7985202235
804,571927.5493187143
805,1062081.8212534913
806,145773.94172184623
807,690965.6907748507
808,571963.4922425246
809,1069979.2828211745
810,1273835.387217235
811,599905.004940291
812,896265.3369224208
813,-18559.458651134046
814,2226811.0907438123
815,583988.9399164912
816,1169279.2179136598
817,1161212.8207606631
818,737867.5192520764
819,286576.40511843015
820,395260.61894568754
821,478115.097891827
822,907053.1161244616
823,899501.6706830331
824,757036.7476865612
825,642242.9476075119
826,354687.02463791217
827,577388.7429489002
828,407066.5409089855
829,921077.2290871148
830,1382693.9575815515
831,487934.99605982326
832,606037.4802039628
833,962336.3938341313
834,593539.0506466064
835,1568953.456106193
836,905974.3382042575
837,413019.75555077393
838,1480339.5620988193
839,640558.3736504936
840,2163043.5229888964
841,1145546.1036691698
842,517800.511696966
843,217756.81725028495
844,969152.3965335501
845,988227.0639190294
846,1054210.2538096337
847,1400805.2411289515
848,352529.46879750397
849,1714766.2120918995
850,1890801.5794933932
851,655268.5297355305
852,151918.90267782647
853,811566.6188127921
854,1693190.653687818
855,596775.3844072185
856,577357.381843545
857,926471.1186881352
858,223288.7811842002
859,686650.5790940343
860,456269.885895251
861,497243.365762748
862,646696.133621223
863,512006.0643880523
864,309649.8330286682
865,630483.1037128065
866,1451034.8214951537
867,724230.0695430224
868,1524169.5210441155
869,986899.5118696367
870,2070210.555556065
871,791446.1419044695
872,1105970.7609463106
873,922986.0107983343
874,47229.05630169832
875,861566.7067177352
876,840927.8653322085
877,279024.9596770016
878,1060729.3923269045
879,887746.6127894105
880,635164.4840494731
881,922791.1773228023
882,686132.6500783265
883,270882.53911954653
884,1020999.6773963982
885,2299345.907918255
886,190787.36924518284
887,972680.5654314515
888,495246.7170304221
889,524195.71705047315
890,484767.12964808784
891,1392293.0109999555
892,285497.62719822605
893,249727.4200585871
894,2253419.5134582426
895,1160648.994552027
896,904895.5602840534
897,572371.1569234349
898,683250.3796710903
899,788321.3073724797
900,172467.3004045944
901,1750223.8225569855
902,1656192.4067410752
903,1610883.7340925033
904,1141981.3114104522
905,4596217.712813521
906,792524.9198246736
907,637322.0398898813
908,790367.3639842654
909,1073001.6273033735
910,1558165.6769041521
911,1167173.417776356
912,940087.5669698779
913,688290.2059187347
914,951548.6146320904
915,744091.4126441121
916,570884.7143223204
917,861271.4615925001
918,1038444.8896061451
919,567807.2711134299
920,590461.6074377156
921,2755871.37533167
922,963784.7382905575
923,645585.9945956637
924,1150180.0926827372
925,892447.368133957
926,377859.2899779057
927,1069026.7078801102
928,1760326.4580440568
929,324821.43512975075
930,1049597.7354892367
931,1567874.678185989
932,404340.93517883023
933,395710.71181719773
934,741933.856803704
935,348732.2861323955
936,918819.4008201802
937,-23286.46093265165
938,1098756.2731265416
939,2070210.555556065
940,1743910.0455874826
941,375758.9566671966
942,624982.5008842465
943,928379.9003993546
944,1170357.9958338637
945,970339.9881258305
946,367071.5107758648
947,1896036.578542692
948,263091.7331547857
949,960178.8379937232
950,526477.0828357982
951,481199.77129258163
952,968809.0613553559
953,904895.5602840534
954,801155.1431863062
955,474854.6332177235
956,591293.9373815395
957,1222316.3208289538
958,1309896.3840484414
959,657345.838490369
960,296704.4979862191
961,1337763.1398737244
962,111753.0074087365
963,907053.1161244616
964,1069292.3116593715
965,964493.9496745395
966,1829361.4423796749
967,-48580.255725367926
968,984098.4973092224
969,1277334.746692223
970,1434630.9536671762
971,1167121.6620732516
972,-16303.065380970133
973,806549.0327873267
974,623156.8357160927
975,2084234.6685187183
976,186543.77980095672
977,354126.1757334159
978,593539.0506466064
979,233692.03807696595
980,907053.1161244616
981,510992.31470042444
982,872761.71513919
983,1152535.948273241
984,287655.18303863425
985,972197.0554758257
986,798997.5873458982
987,486679.2205117905
988,790367.3639842654
989,731959.2517426059
990,2175274.5213201586
991,875365.6973410747
992,642151.1976308043
993,925392.3407679311
994,558783.9145261694
995,533581.6227921341
996,396198.51462137536
997,1005421.6623634119
998,735709.9634116682
999,457466.65704809176
1000,617537.7686703575
1001,391395.60013638146
1002,964493.9496745395
1003,1785515.1446632051
1004,475805.8816915612
1005,444762.158270373
1006,1285457.923504296
1007,1052031.8649361061
1008,1075159.1831437817
1009,133697.67126699362
1010,1353276.390975401
1011,910924.6202005574
1012,1338011.9140029133
1013,749219.6984658713
1014,701753.4699768915
1015,446678.8778460509
1016,795761.2535852859
1017,956656.0674207304
1018,514228.6484610367
1019,618994.2597523516
1020,901705.6975194875
1021,2291360.0291979024
1022,267646.20535893424
1023,808330.2850521798
1024,329150.41790639027
1025,1543765.260365944
1026,752721.6360057448
1027,1661586.2963420954
1028,354333.3448709253
1029,702795.5342366303
1030,1191933.5542379455
1031,1418211.0466342377
1032,1164126.6831404367
1033,657611.4422696304
1034,935931.3458407833
1035,855924.042987526
1036,621140.37108682
1037,2242992.7595468736
1038,1251165.222013147
1039,581831.384076083
1040,405796.01667458954
1041,588145.1610455859
1042,531066.7131957571
1043,661660.9501711854
1044,1864080.9056174797
1045,2156449.083160248
1046,1916314.3946375465
1047,1938606.45184861
1048,650059.9968282018
1049,799632.7576613816
1050,1684560.4303261852
1051,1034838.7222420063
1052,654109.5047297569
1053,1694107.9612909365
1054,605564.4983205729
1055,2203077.9764993223
1056,642381.0444567851
1057,698517.1362162792
1058,1526992.6164468564
1059,909091.0015019951
1060,2994197.026692689
1061,1176830.6633550883
1062,2087204.6465672082
1063,220993.15101089724
1064,735461.1892824795
1065,1009288.2444146612
1066,498961.8919158478
1067,642084.0570557902
1068,232009.82033173426
1069,1252413.100780088
1070,1525458.4681806646
1071,945481.4565708984
1072,2221391.1247444944
1073,2082077.11267831
1074,653843.9009504954
1075,1467873.0903256633
1076,1049617.4804567737
1077,915683.3394860943
1078,821772.9831445218
1079,636955.7712340311
1080,964493.9496745395
1081,464685.1946810935
1082,1116758.5401483513
1083,772616.6702660412
1084,790367.3639842654
1085,793775.7133182609
1086,3245019.9456858723
1087,956942.5042331109
1088,2045290.8673582012
1089,1661586.2963420954
1090,427146.9318629736
1091,832956.8799550715
1092,1173594.3295944761
1093,1075159.1831437817
1094,1054662.4026599042
1095,1061761.6992510622
1096,979966.4070936189
1097,1283582.2861321936
1098,572122.3827942462
1099,629404.3257926025
1100,2188876.1267785146
1101,-88613.6474746532
1102,662251.9252872119
1103,961257.6159139273
1104,1385336.0815902443
1105,581831.384076083
1106,1499757.5646624928
1107,936019.2128618897
1108,1359291.4753488991
1109,978639.1221115305
1110,2418177.2901242324
1111,1285964.9700538558
1112,1479148.5330171315
1113,711462.4712587283
1114,212168.93048667046
1115,959469.6266097412
1116,1141230.9919883534
1117,1028891.3150953797
1118,968809.0613553559
1119,556753.8881321276
1120,689709.1760964916
1121,919998.4511669107
1122,993213.2888391395
1123,294127.8505598587
1124,510093.0062960828
1125,1134757.5725342678
1126,716389.121047512
1127,298862.0538266273
1128,864974.7080674445
1129,1855201.9081266583
1130,191885.30296826793
1131,848480.2101810512
1132,622931.6582713779
1133,830651.7135680388
1134,948312.2808714783
1135,681669.9278508855
1136,1110057.9315310575
1137,979596.8405573968
1138,1633857.8680765931
1139,2070957.4921674752
1140,1141230.9919883534
1141,738319.6681023471
1142,818007.9252286613
1143,1052031.8649361061
1144,763509.4152077857
1145,727644.1400617895
1146,916060.4424939782
1147,1155255.1049510066
1148,680738.7604773061
1149,870832.1003948513
1150,960178.8379937232
1151,962336.3938341313
1152,1910646.0929444102
1153,813946.3736781165
1154,1418849.220647186
1155,1550082.2719713398
1156,1275870.6945298829
1157,858064.7691778615
1158,781583.0360719939
1159,563740.9335618023
1160,570213.6010830267
1161,788209.8081438573
1162,1547377.8977021114
1163,653436.404663777
1164,455378.40497891715
1165,961257.6159139273
1166,788209.8081438573
1167,873356.2311709073
1168,2056186.442593412
1169,2068204.6600755146
1170,796840.03150549
1171,-135428.232256543
1172,566569.6026415043
1173,846400.1098227343
1174,968809.0613553559
1175,1568953.456106193
1176,737867.5192520764
1177,1875587.1893819133
1178,1163323.7274752818
1179,1021826.0831703917
1180,1116227.3325898286
1181,673187.3150358775
1182,652090.0232222435
1183,1249969.2962698028
1184,538502.5305097646
1185,558468.1034351196
1186,852872.7773439588
1187,1741752.4897470744
1188,1155396.2455256027
1189,1365703.7288886965
1190,1802637.035161893
1191,2051871.3309125956
1192,598013.0528791442
1193,1224154.830942419
1194,967730.2834351518
1195,454435.58413277875
1196,594776.719118532
1197,-262740.23316492734
1198,466248.54076958203
1199,1544844.038286148
1200,632775.0437284065
1201,415505.0179564263
1202,1068686.5156225574
1203,1137163.5706555215
1204,1343405.8036039337
1205,666153.7986101566
1206,1329559.4775952701
1207,1418849.220647186
1208,905974.3382042575
1209,2465821.255371367
1210,2069881.0458588307
1211,731374.0186977326
1212,627140.0567246547
1213,508834.75886001624
1214,1206592.837516082
1215,801155.1431863062
1216,-101810.6881062272
1217,209126.59388865228
1218,2084234.6685187183
1219,2155434.0112521877
1220,1923413.6912287045
1221,1483853.6388091822
1222,264017.1368005016
1223,1123969.793332227
1224,787131.0302236532
1225,2153276.4554117797
1226,1171275.8666459855
1227,1742001.263876263
1228,1138620.5353648136
1229,1864080.9056174797
1230,947573.695208827
1231,825373.7250064948
1232,360716.8364872772
1233,282604.628615808
1234,646070.2564841507
1235,726565.3621415854
1236,629297.6125650629
1237,1123003.2665735064
1238,1214445.8296605821
1239,431995.0785491459
1240,1057446.5875702458
1241,563970.4260230613
1242,802233.9211065103
1243,2010414.050346984
1244,1064134.827083727
1245,1944216.4301753133
1246,923234.784927523
1247,807627.8107075308
1248,973124.1730361722
1249,383108.7119529429
1250,929707.4524487475
1251,2339841.3295949427
1252,1317515.1335190358
1253,395710.71181719773
1254,887722.9805818945
1255,746002.1880963969
1256,809785.366547939
1257,359520.06533443625
1258,629404.3257926025
1259,590804.9426159099
1260,543946.6274225735
1261,986899.5118696367
1262,777422.0289418164
1263,966651.5055149477
1264,630376.3904852669
1265,783894.6964630409
1266,752721.6360057448
1267,563740.9335618023
1268,583988.9399164912
1269,904895.5602840534
1270,752527.554463074
1271,2105810.2269228
1272,1033427.0365133754
1273,918919.6732467066
1274,909845.8422803533
1275,1681435.5957941953
1276,781583.0360719939
1277,915683.3394860943
1278,407920.6041176367
1279,298442.9622406751
1280,1665142.4277625117
1281,917511.5855350974
1282,1070581.7976814506
1283,657936.8136063956
1284,893749.2442580208
1285,1853160.1845094603
1286,961257.6159139273
1287,300272.8115158391
1288,231919.00454583287
1289,290784.9680725498
1290,798731.9835666367
1291,680738.7604773061
1292,719013.9167001569
1293,591743.8805064473
1294,937487.7880089722
1295,1553353.030805377
1296,831486.2952764663
1297,1117837.3180685556
1298,1176269.062517731
1299,821403.1495409952
1300,99992.2871898847
1301,818415.5899095717
1302,359254.4615551749
1303,963415.1717543354
1304,560364.3663463742
1305,909210.6719648698
1306,897344.1148426249
1307,2171551.9740431057
1308,610692.7841423319
1309,885477.5577203799
1310,945640.3471226201
1311,647031.041171718
1312,905974.3382042575
1313,934069.0351256101
1314,349882.67066926684
1315,741933.856803704
1316,263328.75844963884
1317,1124596.4224021605
1318,1040165.3078138612
1319,586146.4957568992
1320,1130395.8214632133
1321,737618.7451228877
1322,695280.8024556669
1323,671994.5936962697
1324,895186.5590022167
1325,953440.5666932374
1326,2089628.5581197385
1327,977439.2847169886
1328,1740071.4807377323
1329,1660827.3160816953
1330,967730.2834351518
1331,921591.2751472215
1332,1869067.1305375898
1333,1076237.961063986
1334,422680.15982229967
1335,521402.9908945816
1336,958880.9272903041
