Id,preco
372,1179705.397814541
373,1021009.099721279
374,823478.6782147277
375,867803.8518327618
376,903944.2493514066
377,827601.6520479576
378,576648.8789317996
379,1233267.7009939523
380,620505.5031460626
381,828275.7775588883
382,842900.2276618516
383,880473.3492712249
384,689245.8535938911
385,844383.4427698988
386,283766.68537581176
387,827328.1450887922
388,859867.0787318115
389,595676.0170000235
390,614954.4792433858
391,638648.7189637548
392,1137095.386354075
393,999300.3383877205
394,771868.5542728548
395,896453.1911252993
396,820219.1283438888
397,675324.3694257902
398,1181716.3316585158
399,1160990.9480331044
400,921885.7772516125
401,879505.5062632754
402,623232.699542274
403,669711.1198747148
404,1079981.049048757
405,718057.8114669155
406,1480996.6222222508
407,758545.6180953686
408,1278026.8275887296
409,156224.13531986554
410,750061.2619160196
411,930803.5848679692
412,1125540.1698386702
413,787359.1870356221
414,558303.8515080495
415,855065.2005703135
416,731193.8323995243
417,890980.1362531802
418,879262.832168733
419,1599464.6046711486
420,1246552.6974829002
421,666022.072718088
422,850611.6066330024
423,863886.7189972451
424,822034.6050712337
425,994664.8582174807
426,520524.4937328455
427,1230050.1909102555
428,831963.4297985835
429,1451462.0415701505
430,931716.1705039912
431,814171.3935941933
432,1457808.556617157
433,812073.2611257115
434,620772.2140927713
435,667935.6787095694
436,670618.5048614533
437,1044104.3837659415
438,706530.359558172
439,469348.72833331313
440,989922.178239535
441,844080.3401512165
442,884058.6431736354
443,1207829.0188057423
444,921224.4003616624
445,822755.2122988666
446,884303.7064713651
447,994331.6960960038
448,862515.2119758689
449,781377.0944527121
450,690961.0644448099
451,1599958.4359121216
452,1036299.680159554
453,846292.0122550401
454,1280507.7551956004
455,261685.0067786139
456,1474627.483913315
457,1455859.794086022
458,638322.2233320558
459,866046.8518017267
460,889682.6163870886
461,726685.4472595473
462,1418101.1606438034
463,872900.4109855583
464,2071171.6558192088
465,512819.66480936186
466,829963.7815391056
467,910846.5569484548
468,818014.7545769399
469,1479325.6086220935
470,843572.6144476573
471,670618.5048614533
472,1445852.0766496644
473,1268259.5403930272
474,670825.8120549209
475,881436.4522248385
476,891058.6697840904
477,721312.4281348919
478,928944.2510780711
479,441278.9972332345
480,732693.2965134052
481,843880.7909552084
482,1234991.624731897
483,925615.721644145
484,827748.3868532612
485,526266.3284461743
486,777573.5664303368
487,818046.3251304459
488,926705.3187501655
489,867301.9250628229
490,914926.0221174178
491,1357648.939855351
492,784889.5381559302
493,1005542.6388249557
494,788970.0562327468
495,721067.9549639777
496,665657.7281783521
497,329470.65076675825
498,1231065.0941886425
499,860271.9635867119
500,825605.0079465315
501,888255.7170615086
502,841207.4559650457
503,1235610.7186257495
504,870626.1160023307
505,2414899.400100694
506,785976.3865826465
507,1226821.5096978103
508,1441450.2114045434
509,683525.8900496594
510,668607.7645998633
511,1538046.2624352544
512,1120666.0732665786
513,848300.3624274234
514,1634373.3667231337
515,675729.7247967839
516,926922.7483684942
517,1007998.4309068988
518,845963.6997951741
519,929947.0727705235
520,876097.5061632481
521,1453870.7402149816
522,922766.3632007266
523,994656.7719018582
524,924960.1351655188
525,860733.080710467
526,1795409.3441298385
527,922546.3615481242
528,884766.6223914
529,930359.0229165747
530,842900.2276618516
531,791871.2268681476
532,861318.3047613968
533,822755.2122988666
534,725487.2550919575
535,776112.7569210608
536,542280.1006426867
537,873265.7091174041
538,997621.3633571075
539,529703.2046568836
540,828941.5411618958
541,831187.1657256731
542,842578.4667982415
543,884485.0218195048
544,830658.5544393595
545,822034.6050712337
546,819989.8396641713
547,609820.9545939965
548,967269.2509102792
549,778878.6917155215
550,397170.79704566224
551,832900.8593254789
552,1447170.031843421
553,998094.7641319087
554,833143.3889400983
555,936784.8705984391
556,867628.6528594692
557,1205697.3429020483
558,830251.5325651641
559,881196.1336022988
560,888025.8892365278
561,760356.5164027914
562,881196.1336022988
563,999300.3383877205
564,884989.4117006273
565,777573.5664303368
566,999398.0122638695
567,879646.0149737757
568,1235364.6924254578
569,828769.3381666522
570,866089.3669998067
571,1141031.5010164615
572,725691.4795461309
573,848640.034857682
574,622188.3171903752
575,881196.1336022988
576,1446107.5795427025
577,1163439.1585858737
578,718748.9765056919
579,846355.7270855262
580,1160307.311175692
581,1224238.0591014856
582,855042.9497975773
583,929947.0727705235
584,824542.516994293
585,705900.0169529574
586,846405.9178609725
587,773714.2863153105
588,999066.2762686015
589,932575.1427395139
590,1151564.9494914564
591,1269247.0612691743
592,822034.6050712337
593,929131.8005291278
594,1004246.8187555003
595,2591708.0854230043
596,879505.5062632754
597,923605.5439382852
598,849308.120096057
599,669068.1149874879
600,750061.2619160196
601,790916.4972624391
602,590821.0141548698
603,828518.2090009665
604,1084925.2138225243
605,925178.8078524657
606,1948029.2993417492
607,822755.2122988666
608,879262.832168733
609,1629474.9619604093
610,342895.04433306365
611,1102455.9759925501
612,783648.2800818536
613,735401.6395343652
614,1230733.5803560633
615,886022.133882717
616,1084343.2662793982
617,1547772.3165402147
618,628504.432446594
619,819853.6691959053
620,929517.4659593339
621,1633670.4486172856
622,532396.6181318117
623,781377.0944527121
624,827328.1450887922
625,816512.802932282
626,821673.0977234121
627,1039308.841585171
628,846229.9906272042
629,1313556.6437162685
630,1548261.0986194483
631,1126826.346930258
632,575907.7666765148
633,1236946.9704300875
634,1341333.6924173539
635,1262963.172967952
636,1052887.6512207456
637,728446.5451942227
638,764167.7544402769
639,841117.9176677583
640,879505.5062632754
641,997621.3633571075
642,1443350.2347549396
643,703058.3781681999
644,882155.5286859245
645,823830.0498884202
646,1357605.8637046707
647,848105.7688139137
648,704322.273543424
649,515307.3490648341
650,947503.3127378722
651,668271.8323554867
652,874167.8577430516
653,662953.1695410111
654,849181.2620977736
655,663157.2490519017
656,890387.2489352411
657,883347.506438477
658,872178.6767467721
659,828119.0371833913
660,242785.0330296175
661,997203.4603211103
662,914075.6048709654
663,759087.7045167205
664,829781.2957252357
665,1249244.1856883357
666,703058.3781681999
667,812758.5775233614
668,867362.1262475769
669,1243476.6393986018
670,924084.0907154826
671,925615.721644145
672,828436.4272548178
673,833242.7926341242
674,3945845.5836347425
675,453091.2726369074
676,1435789.9914527
677,996484.6468965462
678,735114.6666467659
679,781962.584025516
680,828275.7775588883
681,1001652.2051998248
682,1572402.3367423816
683,773714.2863153105
684,706831.7814388487
685,830835.877757129
686,847956.995604814
687,926052.0357342632
688,1121786.0327956332
689,1004246.8187555003
690,865619.6226855048
691,760479.7507030257
692,830462.0292769872
693,1907779.9408082822
694,921665.4015025117
695,1441450.2114045434
696,618261.3611940574
697,948462.3363145222
698,779453.1157240706
699,1208400.3173853823
700,843294.5558197657
701,1104341.6278013478
702,787228.7623600968
703,636209.2285039611
704,905587.4769317867
705,999647.1765298959
706,838114.4689781667
707,532674.3514102232
708,746003.6775818181
709,1039388.8983191252
710,668271.8323554867
711,1226462.9436527723
712,882641.3692077107
713,885817.0655748585
714,1441450.2114045434
715,827462.8638547492
716,1287139.6388063459
717,856538.8682564861
718,1411258.6239251872
719,853834.2436644096
720,2207102.740599189
721,781292.4445220034
722,1120770.033062345
723,667935.6787095694
724,879747.8986595871
725,807526.1525705657
726,705900.0169529574
727,934816.2014317906
728,1277969.425794162
729,829858.8671181505
730,1000903.2945075283
731,852586.5822964516
732,882155.5286859245
733,936236.4982314642
734,824542.516994293
735,1004021.9714414763
736,859388.4050477191
737,879268.2714696202
738,820583.8044094224
739,1380608.2800660664
740,1061061.0740674317
741,1144958.8902752697
742,848863.078361069
743,451856.89147120854
744,927790.7128725131
745,629598.5062228367
746,892760.0039315628
747,686099.4341306327
748,779068.4056321555
749,828684.6680956751
750,861098.1775393186
751,848456.8545562368
752,1160990.9480331044
753,746475.0172145509
754,881196.1336022988
755,751597.0267735879
756,525994.3955136216
757,903475.4272390298
758,1483297.5647136534
759,1012472.8926663625
760,1054740.2537132152
761,825937.8547058366
762,1429262.7784805861
763,800075.1703580145
764,1163319.247597374
765,955214.6988722503
766,882871.7096225927
767,852384.76981357
768,1180800.497204061
769,860999.4231468425
770,551620.4201690978
771,577390.0970250876
772,1124596.878387373
773,833890.1253776157
774,857592.0245305661
775,656189.800946015
776,917354.4057319197
777,75144.91757657449
778,778183.8451719021
779,852586.5822964516
780,845300.1148610837
781,1535593.6335272612
782,746849.5342751759
783,876457.7087588308
784,443864.0579888276
785,921836.3747088786
786,841482.8637486699
787,927573.9921194854
788,777281.2778604759
789,1227683.629706051
790,725521.339851152
791,1123862.485482151
792,845315.5432944332
793,181471.9244086136
794,1152110.7328049447
795,930803.5848679692
796,836805.6450200262
797,741521.9329997589
798,1505376.7817163882
799,827603.0189605897
800,822755.2122988666
801,864267.8693373912
802,702425.9436514645
803,468080.34045550454
804,709452.769697665
805,1079954.2505578303
806,799417.6278990472
807,840687.3721563362
808,734649.9936321368
809,871892.360742497
810,937768.4664472899
811,865293.9421748433
812,923206.0550038313
813,224987.8044028374
814,1590182.5260694085
815,828275.7775588883
816,1002690.0280291929
817,974155.9675856441
818,590821.0141548698
819,669949.2067861359
820,653470.6852807265
821,391106.50314664154
822,925397.3378916048
823,923864.7593713679
824,845107.8072978316
825,833890.1253776157
826,694915.3278828947
827,658688.892949058
828,545306.2323167323
829,928223.5917998664
830,949674.7985865826
831,450767.2037133665
832,858059.1528585622
833,821673.0977234121
834,749824.7034793409
835,1121128.1795870555
836,925178.8078524657
837,218554.7320152045
838,1027623.7121825682
839,861211.54759081
840,1383298.4273920143
841,997187.2425401837
842,847152.9734973043
843,771957.9392159249
844,823816.9820631664
845,830120.7568693254
846,867301.9250628229
847,1016114.8878519572
848,693732.8731178454
849,1202354.9547506056
850,1260224.7489032897
851,716311.4591495666
852,240335.92335310718
853,750727.0750141689
854,1190655.6029587886
855,752125.7357484829
856,738415.8678092996
857,929302.3375988922
858,447479.3854510408
859,840363.7292446963
860,721904.9101590775
861,847930.0907992726
862,564199.7527505369
863,846583.2973444203
864,581289.6636017144
865,575907.7666765148
866,1021603.7799980617
867,845517.305563449
868,1132097.2093425307
869,853522.1827849251
870,1441450.2114045434
871,880473.3492712249
872,1223609.6490170034
873,881403.2667070949
874,605683.09110534
875,895370.5301221343
876,745571.5401235181
877,667599.3073009027
878,887517.8593514481
879,854861.1836516486
880,860684.7658057769
881,759715.0718747529
882,826972.4863451985
883,762899.1876156976
884,858740.0574034556
885,3191838.3453240916
886,765754.6193114975
887,853403.2511211302
888,905453.2708288992
889,642388.8469760573
890,272619.2483224042
891,1185493.7405767548
892,669614.1965358355
893,553898.2100631492
894,1228633.1295459538
895,1000650.7101549729
896,924960.1351655188
897,708539.9003861175
898,758966.2028527412
899,848339.4616191741
900,436098.708848942
901,1594122.5547042147
902,1452774.6868067135
903,1381021.2045073705
904,766182.4199371486
905,6005117.251769304
906,880714.5784867007
907,860894.0631510445
908,880231.8238023532
909,997772.9583861777
910,1116555.1001491866
911,947547.3878232467
912,1036020.5954711797
913,827288.0802395709
914,818014.7545769399
915,843880.7909552084
916,733899.1194740933
917,849520.8498952165
918,1028647.0143795365
919,827197.5248604169
920,828769.3381666522
921,1526524.432161734
922,768847.111798475
923,586291.6449887627
924,959324.0640164808
925,633091.8701996572
926,782548.0794965202
927,1081256.4878159668
928,1169282.9938625782
929,779843.1033077677
930,1339203.4867295318
931,1120666.0732665786
932,704638.0233154793
933,702109.6174215858
934,843683.2910944101
935,774653.8036712043
936,758685.7995568992
937,310573.05964187626
938,1067641.6951415685
939,1441450.2114045434
940,1136798.7024878133
941,782007.6571594507
942,831963.4297985835
943,882547.9496022128
944,1002947.8953030456
945,1006492.6170293987
946,779620.9522268106
947,1855628.7101250063
948,437175.2056958248
949,820947.6937537151
950,710868.3905996335
951,628387.7492841382
952,823830.0498884202
953,924960.1351655188
954,882633.3104332908
955,822085.5397468976
956,888937.6159275854
957,1110167.7467021039
958,1161606.3423093203
959,835740.4688690663
960,566982.4652562754
961,958943.7476629345
962,2071306.5275261393
963,925397.3378916048
964,1228895.2196430569
965,822395.311142649
966,1199702.0712208606
967,708470.2525376537
968,919104.9940109772
969,1040464.9891246894
970,1051225.2273033496
971,1002176.2400084563
972,553933.6471958451
973,883821.9435787934
974,831818.3540713913
975,1453917.4355037443
976,566410.9443209525
977,776112.7569210608
978,749824.7034793409
979,804636.8775804382
980,925397.3378916048
981,810387.6343932134
982,738730.2701949863
983,1210712.9097786546
984,670283.9774409389
985,599995.7073779742
986,882155.5286859245
987,837104.8927330485
988,880231.8238023532
989,844651.883562341
990,1308071.3993886004
991,889924.9375783706
992,433942.9518396964
993,929086.9974536075
994,748141.8457627853
995,848430.5616385293
996,787520.9154863043
997,1003578.6240758856
998,589234.0550160443
999,619235.4849681095
1000,567023.9994974065
1001,700843.6709304609
1002,822395.311142649
1003,972702.4672198076
1004,626341.1912824707
1005,589855.7645549697
1006,1723633.1428650615
1007,1232128.143750469
1008,997621.3633571075
1009,343790.32685234747
1010,1158887.4417062146
1011,757484.2937804845
1012,1003309.3786369626
1013,846772.5127411004
1014,841576.9185111609
1015,614954.4792433858
1016,881436.4522248385
1017,1087153.4013600564
1018,811652.436922689
1019,859181.05993759
1020,895597.053637766
1021,1665426.5821475126
1022,761863.3225868302
1023,749728.7888986454
1024,524228.53004403634
1025,1136213.4978236514
1026,844690.9926471933
1027,1461592.2811623937
1028,754091.0076348383
1029,887326.0912230625
1030,1008235.639213875
1031,912031.5230003189
1032,887184.8703612508
1033,844480.4165366939
1034,884235.8324171938
1035,869474.5449439504
1036,859372.4612386974
1037,1607740.7993166037
1038,958672.8542006697
1039,828119.0371833913
1040,784911.7760193413
1041,746003.6775818181
1042,669571.7211675898
1043,836295.8512157255
1044,1190518.1985713588
1045,2077662.2598891198
1046,1068846.0694550877
1047,1304152.7089350196
1048,843673.6600746363
1049,732693.2965134052
1050,1186105.6999217584
1051,883938.1913778309
1052,835331.583242427
1053,3362094.8714791895
1054,830053.3907330943
1055,1565112.4231693288
1056,861472.4381893416
1057,841298.128836821
1058,934222.8578302203
1059,735879.0281038196
1060,4871998.653441041
1061,1004508.4953910902
1062,1114734.3105968565
1063,772722.7444696596
1064,843103.3786265808
1065,905565.5239195711
1066,446876.9317781051
1067,784945.6940899862
1068,775410.181555033
1069,936477.8367638353
1070,815655.1090351357
1071,1041509.6990244236
1072,1815480.008715742
1073,1451981.5099806543
1074,880106.9994007096
1075,2921137.408644227
1076,955412.6466242801
1077,927140.0062286847
1078,1164106.8495448306
1079,580355.9550024469
1080,822395.311142649
1081,618847.2975276748
1082,1222449.1369539322
1083,940342.6702749088
1084,880231.8238023532
1085,722700.5874711955
1086,55354883.22926203
1087,819853.6691959053
1088,1358667.688765672
1089,1461592.2811623937
1090,575444.5318718838
1091,1357033.7647660114
1092,1003725.3465130456
1093,997621.3633571075
1094,999314.5988095654
1095,869576.8959014515
1096,773029.7313487338
1097,1117980.417460467
1098,827462.8638547492
1099,575166.7638980248
1100,1554978.6376712378
1101,86744.05166674266
1102,785018.3761471703
1103,821310.7927379755
1104,998800.0835392668
1105,828119.0371833913
1106,1040148.8999462171
1107,852178.9320687272
1108,1727903.8044047477
1109,1045510.6002112938
1110,1468000.6176129696
1111,1042918.2360636122
1112,1023954.8848077792
1113,842473.3755881349
1114,789385.5968994827
1115,767785.4221054901
1116,996223.4402904346
1117,1071042.7387675266
1118,823830.0498884202
1119,855921.0012595797
1120,840174.4110073878
1121,928007.2473122372
1122,849511.1424172292
1123,672287.3660919978
1124,457040.92413085443
1125,1125764.0154172583
1126,715755.1570600673
1127,569381.335344637
1128,896015.6775311846
1129,1224238.0591014856
1130,458322.69548445987
1131,601638.457853843
1132,570723.2500120883
1133,737513.1902546257
1134,816902.2416988096
1135,792114.513903184
1136,868229.742036261
1137,827359.0243966514
1138,1160990.9480331044
1139,1486961.7986986549
1140,996223.4402904346
1141,1039295.3057542159
1142,930064.208665897
1143,1232128.143750469
1144,845747.0165471568
1145,844161.8693876489
1146,887280.5210678547
1147,999398.0122638695
1148,826180.8262623892
1149,748407.6688788224
1150,820947.6937537151
1151,821673.0977234121
1152,1221643.2693996052
1153,856791.7914883543
1154,993331.945431882
1155,980664.1064585558
1156,1115511.6655437786
1157,953916.0096198549
1158,851399.3151709215
1159,703960.4689506176
1160,707402.38407766
1161,879747.8986595871
1162,1112090.9558722693
1163,1152070.2343749702
1164,875461.6858343374
1165,821310.7927379755
1166,879747.8986595871
1167,551198.2872297019
1168,1429262.7784805861
1169,1546617.012232508
1170,881676.460038817
1171,371058.31516701536
1172,730903.4130595936
1173,778344.1270944178
1174,823830.0498884202
1175,1121128.1795870555
1176,590821.0141548698
1177,1377459.4423917835
1178,1208764.5667439257
1179,1238992.258821531
1180,1094961.9394873576
1181,825066.7945170498
1182,566998.464175133
1183,1200083.4871602335
1184,827250.4892512934
1185,967006.1073844798
1186,787059.1626427748
1187,1135065.2220897598
1188,974353.7413246274
1189,1157890.1374761881
1190,1239425.3775574525
1191,1425570.3256572867
1192,829388.5788172627
1193,1107440.9882468837
1194,823472.5853105435
1195,839865.106444906
1196,829117.5370362493
1197,195342.06202459568
1198,381613.2791428282
1199,1137266.3376339248
1200,860539.3382792632
1201,788657.4274811181
1202,998094.7641319087
1203,578993.6951709248
1204,1004497.752407715
1205,839086.2560786
1206,1073763.7511637695
1207,993331.945431882
1208,925178.8078524657
1209,1480621.5983886458
1210,1432619.2053570887
1211,1378342.8082955978
1212,832192.8256199087
1213,809542.5274944695
1214,811923.3581262373
1215,882633.3104332908
1216,1092358.8061202911
1217,769938.9298880163
1218,1453917.4355037443
1219,1521237.7277514765
1220,1218672.6136318867
1221,1027074.3961893516
1222,358077.42825398495
1223,1126567.639578064
1224,879505.5062632754
1225,1519104.881529772
1226,907333.6411108493
1227,1120914.554919269
1228,725684.8668390408
1229,1190518.1985713588
1230,865454.1366195478
1231,585124.9460133135
1232,641112.7153048539
1233,668928.4948264624
1234,779280.139722567
1235,844041.938467824
1236,832425.5485550534
1237,870125.781910627
1238,1096270.1496878308
1239,426981.7443136611
1240,868280.3910453707
1241,622935.9578819148
1242,882871.7096225927
1243,1410035.1088183143
1244,1410142.422506167
1245,1600382.124266593
1246,928655.6963636747
1247,884058.6431736354
1248,825251.6771083833
1249,698531.3034697399
1250,929947.0727705235
1251,2440278.684083635
1252,998832.4331704825
1253,702109.6174215858
1254,777864.1393418369
1255,1161991.084435882
1256,884530.98621873
1257,777573.5664303368
1258,575166.7638980248
1259,828896.4801429284
1260,646706.7181861042
1261,853522.1827849251
1262,877311.7349310495
1263,823114.3049010952
1264,832543.1485933298
1265,878776.6534401216
1266,844690.9926471933
1267,703960.4689506176
1268,828275.7775588883
1269,924960.1351655188
1270,750802.8494981682
1271,1473625.7057854189
1272,1079005.1941104983
1273,927790.7128725131
1274,757291.04793632
1275,997104.4284271945
1276,851399.3151709215
1277,927140.0062286847
1278,705778.1184152481
1279,673617.7057025209
1280,1176152.7420811031
1281,1289378.7436485172
1282,942145.5751708391
1283,783472.0183351273
1284,855367.7244144668
1285,1992489.330041476
1286,821310.7927379755
1287,230338.81820912706
1288,454120.09442496055
1289,763235.367086719
1290,942337.665437284
1291,826180.8262623892
1292,843231.6429607788
1293,415100.6475720098
1294,931426.7596497566
1295,1332705.2432398372
1296,674895.5017596063
1297,1222342.637235661
1298,1206704.5657664896
1299,863398.0834741108
1300,747314.7760416158
1301,886405.7427818566
1302,804553.4647706273
1303,822034.6050712337
1304,696513.6501786155
1305,925833.9554712949
1306,923425.7378767509
1307,2107246.690977765
1308,867993.4046060746
1309,921003.7822474965
1310,886550.407963023
1311,861858.894548709
1312,925178.8078524657
1313,903475.4272390298
1314,251510.65729247732
1315,843683.2910944101
1316,457920.229938193
1317,718469.9080624857
1318,1234638.5691996543
1319,828436.4272548178
1320,965843.2420877402
1321,843294.5558197657
1322,841029.5175837501
1323,722024.3577124474
1324,922986.2622322261
1325,934607.5502996042
1326,1458785.3302665676
1327,826659.9599198931
1328,2065264.172644548
1329,1173996.0373713537
1330,823472.5853105435
1331,416638.6084241285
1332,1800440.5858264465
1333,997547.8800677515
1334,709987.973525398
1335,842456.1396341734
1336,910221.9044762944
1337,832900.8593254789
1338,1036299.680159554
1339,889885.0003436827
1340,834563.0406593449
1341,922986.2622322261
1342,845696.3744080239
1343,837934.8718583295
